pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0180968	0.1927639	1.0020631	0.9630427	0.5632813	0.7496529	0.8418367	0.8484339	0.7948165	1.0399598	0.2136573	0.9996960	0.6856671	0.9846908	1.0313055	0.3056266	0.8811739	0.0806282	0.9851297	0.9752853	0.7493974	0.9595653	0.9962218	0.5225619	0.8098793	0.6489702	0.9826000	1.0315903	1.1004079	0.3019626	1.0144745	1.0106358	0.9534245	0.4771961	0.6702796	1.0379277	0.4665592	0.9573422	0.9756747	0.1407413	0.7111032	1.0173163	1.0067017	0.9795151	0.8832165	0.9578372	0.9854233	0.8463241	0.7902764	1.0716504
0.9944140	0.1073042	1.0063714	1.0685989	0.5215828	0.7122689	0.9250811	0.8584188	0.8474063	0.9903184	0.5131323	0.5505198	0.6516245	0.9972830	1.0123492	0.2881343	0.9075577	0.0659568	1.0993508	0.9426622	0.7453288	1.0421114	1.0789400	0.4543941	0.7694006	0.5571825	0.9999686	1.0521829	0.9978903	0.2745220	1.0062849	1.0323173	0.9346219	0.5660995	0.6611388	1.0326840	0.4668706	0.9810105	1.0627328	0.1860107	0.7253213	0.9903785	1.0486426	1.0355936	0.9179517	0.9788286	0.9587311	0.8650574	0.7041751	0.9995874
1.0010910	0.1209533	1.0556969	0.9635511	0.5442784	0.6360699	0.8661827	0.8087865	0.7498543	0.9762454	0.5303514	1.0125656	0.3026540	1.1645487	1.0790172	0.3126576	0.9103657	0.0672858	1.0131777	1.0813008	0.7228376	0.9807069	0.9765566	0.6109781	0.7812077	0.5975857	0.9681503	0.9664136	1.1000170	0.2556691	0.9822231	0.9542842	0.9558704	0.5786335	0.6009559	0.9678071	0.5208108	1.0362287	1.0434461	0.1789040	0.7125919	0.9850593	1.0092813	0.9743322	0.9380320	0.8897616	1.0288251	0.8538799	0.8442097	1.0684247
0.9507039	0.1776316	1.0716817	0.9908149	0.5425393	0.6916578	0.8929773	0.7647571	0.7701955	1.0204848	0.4398660	0.9274156	0.6639327	0.5007582	0.9627424	0.2984635	0.8161838	0.1045245	1.0447820	0.9481857	0.5927073	0.9691799	1.0151850	0.5272227	0.7313809	0.5271012	0.9313443	1.0246027	0.9430800	0.4146038	0.9250571	0.9753076	1.0190026	0.4524828	0.6186530	1.0008178	0.5941584	0.9575192	0.9369898	0.2332793	0.6648712	1.0095904	1.0339425	0.9832664	0.8628654	0.8070849	0.9805554	0.6628091	0.7023149	1.0390302
0.9861256	0.1176022	1.0701727	1.0198927	0.4812457	0.7515084	0.8309371	0.8651811	0.7994996	1.0200497	0.5413570	0.9651753	0.6582561	1.0920758	0.5184668	0.2920126	0.8255145	0.0926424	1.0424088	0.9884265	0.7340301	0.9386922	1.0543314	0.5965242	0.7840510	0.5875349	0.9535925	1.0451351	1.0315499	0.3253331	0.9679925	0.9470126	1.0032315	0.5875624	0.6392318	0.9772932	0.4535731	1.1144371	1.0327499	0.1543767	0.7221496	1.0468948	0.9697744	0.9819693	0.9524062	0.9731823	0.9386460	0.8027737	0.7411951	1.0221894
0.9880632	0.1806486	1.0783585	0.9904091	0.5294046	0.6881376	0.9852894	0.7096094	0.7303789	1.0375024	0.5293744	1.0039498	0.6451131	1.0281300	0.9553653	0.1600233	0.8798935	0.0885726	1.0032406	0.9585275	0.6669164	0.9935694	0.9208853	0.4762647	0.8663240	0.5635255	1.0197459	0.9572038	0.8740587	0.3453270	1.0881592	0.9744635	1.0460909	0.5530701	0.5866607	0.9677906	0.5034784	0.9753636	1.0096990	0.2375921	0.6643519	0.9866574	1.0810490	1.0565032	0.8665656	0.8624050	0.9853228	0.7177212	0.7110782	1.0720700
1.0104915	0.1476406	0.9873335	0.9606875	0.5153718	0.6266974	0.8811693	0.8820626	0.8359535	0.9634819	0.5295056	1.0128131	0.6954801	0.9719870	0.9199302	0.3349540	0.4226699	0.0810968	1.0099378	0.9711082	0.7434940	1.1495938	0.9482481	0.6594537	0.8077752	0.5879143	1.0027478	0.9742011	1.0459717	0.3009846	0.9635982	0.9945005	1.0070360	0.6061670	0.6637566	1.0217709	0.5081715	1.0010279	1.0625373	0.1545269	0.6965457	1.0547272	0.9651873	1.0959286	0.9413396	0.8877530	0.9449083	0.8234093	0.6638613	0.9903831
1.0443561	0.1390111	0.9891239	1.0595884	0.5152085	0.7249839	0.9191867	0.7852525	0.7765683	1.0291667	0.5463794	0.8957884	0.6631253	1.0049874	1.0671481	0.3258376	0.9039682	0.0315974	0.9891150	0.9352921	0.7183469	0.9766694	1.0577250	0.5815605	0.8371615	0.5797796	0.9822961	1.0613897	0.9183901	0.2483846	0.9438986	0.9745685	0.9939571	0.5235909	0.6583428	0.9520959	0.4962575	1.0071758	0.9904133	0.1686166	0.7131678	1.0447368	1.0156654	0.9942999	0.9772387	0.8466967	0.9901320	0.8042623	0.8037973	1.0279420
0.9676344	0.1540133	1.0372587	1.0620726	0.4816190	0.7313646	0.8235931	0.8005014	0.8217486	1.0407913	0.4711357	0.9651278	0.6762709	1.0054388	1.0837916	0.3285065	0.8724844	0.0834416	0.5382223	1.0964134	0.6111105	0.9869771	1.0170436	0.6169800	0.8209357	0.5701288	1.0069712	0.9487031	0.9575721	0.2977523	0.9845139	1.0476501	0.9588753	0.5296951	0.5735612	0.9504880	0.5080939	0.9988098	0.9717935	0.1946021	0.7329688	1.0189813	0.9926485	0.9972539	0.8981584	0.9263894	0.9084130	0.7375174	0.7971234	1.0303704
1.0863816	0.1616299	0.9738004	0.9560874	0.4897044	0.7292833	0.7983160	0.8116919	0.8419287	0.9751978	0.4778440	0.9001217	0.6864210	0.9831921	0.9844782	0.2950419	0.9258155	0.0936531	0.9777243	0.5102747	0.6518081	1.0212599	1.0110249	0.5897180	0.7399837	0.5724580	0.9375906	1.0352414	0.9457531	0.2695613	0.9256603	1.0963152	0.9510448	0.5731817	0.6279921	1.0213344	0.4933245	1.0207993	0.9622379	0.1897164	0.6506792	1.1021211	1.0614769	1.0295064	0.9251027	0.8746571	0.9947794	0.7433311	0.6514967	0.9554813
0.9505481	0.2116000	1.0002912	0.9833790	0.5768126	0.5823979	0.8227204	0.7869335	0.7974112	1.0811243	0.4797031	0.9121044	0.6923197	1.0076048	1.1222267	0.3310924	0.8844640	0.0751518	1.0539908	0.9069729	0.3645150	0.9472540	1.0038372	0.5830851	0.7345649	0.6208155	0.9438093	0.9225972	1.0189986	0.3235914	1.0914264	1.0238936	0.9875766	0.4787636	0.6176656	1.0100844	0.5210086	0.9348968	1.0652993	0.2268962	0.6051392	1.0216346	0.9914684	1.0283472	0.8315716	0.9035805	1.0758404	0.7358193	0.7833845	1.0332724
1.0237595	0.1748240	0.9866882	1.0081723	0.5031048	0.6133131	0.9051205	0.7838549	0.7939582	1.0706717	0.5297937	0.9536537	0.6951775	0.9569400	1.0380269	0.3033136	0.9347065	0.0675512	1.0729495	1.0492501	0.6611871	0.5920464	1.0198104	0.6276142	0.8016635	0.5869929	0.9445189	0.9733797	1.0449364	0.3064246	0.9799949	0.9509815	0.8861772	0.5403831	0.6494381	1.0161845	0.5148795	0.9979880	1.0615894	0.2206232	0.7234503	1.0418819	0.9561288	0.9899803	0.7800214	0.9445385	0.9331139	0.7809728	0.7749358	0.9635263
0.9575647	0.1932484	1.0387812	1.0446751	0.5049337	0.6869359	0.8371947	0.7924965	0.7929946	1.0304372	0.5327525	1.0296363	0.6152421	0.9417721	1.0105198	0.3481177	0.8807991	0.0639212	0.9072216	1.0396612	0.6872271	0.9519478	0.5604220	0.5884932	0.8194831	0.5396171	0.9458814	0.9825401	1.0562222	0.3669875	1.0083171	0.9368594	1.0462724	0.5577837	0.6391102	0.9586299	0.4153138	0.9646915	0.9099619	0.1860620	0.7108742	1.0173187	1.0660521	1.0393136	0.9017258	1.0273856	0.9842907	0.6969082	0.7393592	1.0293433
0.9291066	0.1960162	1.0513714	0.9982432	0.5070791	0.7087129	0.8650762	0.8219391	0.7562383	1.0513069	0.5195090	1.0189301	0.5998505	0.9661309	1.0439392	0.2788515	0.8281069	0.0866104	0.9580237	1.0739205	0.7106298	1.0420639	1.0363475	0.2598391	0.7755507	0.5768029	0.9425607	1.0023043	0.9349993	0.3247178	1.0007537	0.9948643	0.9009795	0.5186657	0.5761003	1.0059137	0.5068101	0.9853789	1.0053694	0.2051988	0.5921074	1.0500163	1.0660647	0.9392818	0.9009964	0.8055035	0.9856971	0.8777274	0.7396000	1.0421103
0.9802940	0.1593831	1.0387321	0.9637654	0.5222115	0.7056662	0.8328628	0.9157339	0.7955340	0.9897995	0.5831971	0.9880987	0.5864034	1.0390932	1.0339364	0.3201968	0.8575987	0.0602305	0.9806594	1.0138775	0.7913809	1.0627264	0.9794623	0.4981441	0.3962039	0.6191217	0.9654821	0.9303045	0.9186857	0.2236623	0.9802106	1.0249468	0.9544812	0.6183418	0.6194579	1.0305396	0.4847597	1.0407462	1.0649276	0.1778662	0.6501437	1.0022198	0.8866241	0.9826760	0.8888919	0.9966676	0.8480414	0.7973663	0.7388224	1.0030985
1.1276222	0.1484578	0.9759741	0.9726339	0.4959115	0.7245197	0.8421189	0.8277088	0.8241360	1.0114798	0.5028202	1.0269586	0.6379742	0.9969241	1.0154358	0.3121746	0.8896283	0.0910170	0.9846663	0.9220890	0.7410338	1.0669516	0.9443201	0.5628018	0.8498724	0.3055240	1.0066431	0.9441128	1.0007417	0.2556340	0.9595163	0.9912267	1.0635666	0.5567031	0.7214798	1.0670621	0.4796875	1.1149653	0.9975467	0.1778200	0.6245322	0.9941453	1.0279807	1.0478611	0.8936104	0.9126445	1.0149596	0.7699578	0.7687849	0.9940351
0.9816971	0.1111558	0.9577561	0.9979110	0.4757166	0.7061533	0.8937776	0.8388396	0.8380760	0.9916113	0.5630376	0.9429535	0.6740761	1.0501735	1.0200812	0.3059578	0.9070502	0.0818268	0.9436501	0.9239568	0.6613289	0.9969774	0.9385425	0.5233265	0.8599447	0.6421521	0.5441614	0.9703586	0.9719127	0.3604598	0.9484069	0.9951722	0.9445113	0.5554446	0.6342614	1.0132827	0.4084431	0.9834649	1.1066263	0.1653316	0.7108608	1.0992965	1.0216360	0.9749685	0.9570961	0.8729741	1.0729423	0.8523824	0.6992452	1.1373103
1.0160690	0.1620910	1.0326877	1.0513707	0.5047900	0.6592283	0.8661145	0.8355304	0.7981886	0.9839967	0.6015150	0.9880546	0.6474899	0.9866569	1.0154405	0.3261937	0.8651222	0.0754365	0.9293874	0.9806889	0.6951380	1.0555678	0.9827856	0.5634980	0.7219659	0.5689948	0.9952789	0.5439520	1.0074332	0.2824768	1.0748776	0.9247617	1.0025757	0.5195305	0.6281135	1.0214907	0.4556665	0.9867253	1.0520485	0.1785678	0.7223417	1.0807964	1.1012481	0.9986106	0.9737943	0.9002152	1.0010660	0.7619765	0.7959520	0.9700671
0.9632626	0.2200772	0.9517082	0.9522268	0.5042461	0.6502310	0.8441907	0.7777207	0.8101347	0.9556184	0.5077225	0.9821516	0.6549457	1.0331961	1.0028342	0.3487734	0.9702427	0.0751203	0.9705036	0.9855647	0.6511173	0.9755515	1.0352243	0.5586970	0.7252973	0.5188498	0.9772624	1.0376327	0.4835997	0.4207414	0.8960739	0.9709839	1.0246764	0.4760605	0.5968043	0.9820775	0.5157667	1.0498161	0.9865361	0.2491163	0.5947228	0.9588938	1.1020652	1.0921754	0.9656854	0.8678343	1.0297702	0.6978048	0.7322815	1.0233509
