pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.9887782	0.1823208	0.9383347	0.9746500	0.5073733	0.7222068	0.8842591	0.8992118	0.8344336	1.0302707	0.2347145	0.9968763	0.6932136	0.9990456	1.0419339	0.3211960	0.9009303	0.0757484	1.0189458	0.9788868	0.7657006	0.9424696	1.0523451	0.4771332	0.8016494	0.6078826	1.0250436	0.9677271	1.1035367	0.3530088	0.9523625	0.9421960	0.9735250	0.5640216	0.6766726	1.0440698	0.4779325	0.8953428	1.0586660	0.1978994	0.6581735	0.9882066	1.0267808	0.9123227	0.9463606	0.9113445	0.9581046	0.8023147	0.7884690	1.0643874
0.8632590	0.1213474	1.0273112	0.9556841	0.4884824	0.7842545	0.9725399	0.8728537	0.8578783	1.0954950	0.5414072	0.5874042	0.6412803	1.0142376	0.9318212	0.3081928	0.9453672	0.0759085	1.0294679	1.0158121	0.8679577	1.0612650	0.9595947	0.4439252	0.7508339	0.6032626	1.0131565	1.0766051	1.0085389	0.3215860	0.9625632	1.0902273	0.9872696	0.5861862	0.6525200	0.9926203	0.4185499	0.9495019	0.9843004	0.1332225	0.6636389	0.9927047	1.0254080	0.9274506	1.0017873	0.9453061	0.9433250	0.9018760	0.6656342	1.0987805
1.0385387	0.1184076	1.0795395	0.9119487	0.5642409	0.6625818	0.8570596	0.8126001	0.7909640	0.9545784	0.5193526	1.0041381	0.2968421	1.0820090	1.0245061	0.3101428	0.8727148	0.0768048	0.9906879	0.9921369	0.7060584	1.0137621	0.9690993	0.6169326	0.7521425	0.6164378	0.9831372	0.9478865	0.9792300	0.2808492	1.0827437	0.9235974	0.9122370	0.4887261	0.5964867	0.9335300	0.4892359	0.9500793	1.2026113	0.1856639	0.7288873	0.9033006	1.0092927	1.0263632	0.9813700	0.9473296	0.9815880	0.8747333	0.8438257	1.0547854
0.9840850	0.1217761	0.9175948	1.1178456	0.5413394	0.6434363	0.8107872	0.7490833	0.7830488	0.9092001	0.4731462	0.9735207	0.6706338	0.5259553	1.0653464	0.2899704	0.8285332	0.0810116	1.0682853	1.0497905	0.6012289	1.0010615	1.0696123	0.5313490	0.7363055	0.5728219	0.9737585	0.9842152	0.9598687	0.3682928	0.9886137	0.9628209	1.0137138	0.5655821	0.6382361	1.0152784	0.5414031	0.9906555	0.9451420	0.2309567	0.7042026	1.0640735	0.9555232	0.9763572	0.9221898	0.8332022	1.0316534	0.6941714	0.6563898	1.0598679
1.0072729	0.1200787	1.1055577	0.9749020	0.4218842	0.7173984	0.8713327	0.8770239	0.7803937	1.0408055	0.5992654	0.9871815	0.7152781	1.0842062	0.4547292	0.3613888	0.8274576	0.0811056	1.0072950	1.0780227	0.7409042	0.8736879	1.0097655	0.5457809	0.7291813	0.6491843	1.0087020	1.0189381	0.9633418	0.3665671	1.0012948	0.9703292	1.0651565	0.5621994	0.6297206	0.9965694	0.4251698	1.0185136	1.0567606	0.2166601	0.6940823	1.0678175	1.1088349	1.0709081	0.8923839	0.9339579	0.9648345	0.7953118	0.8532253	0.9862603
1.0788642	0.2282513	0.9858835	0.9066791	0.5040832	0.6575023	0.8718828	0.7333097	0.7068760	1.0987949	0.5242704	1.0428453	0.5783678	1.0683856	0.9745950	0.1834698	0.8509226	0.0711717	0.9795886	0.9876597	0.6742928	1.0146897	0.9291017	0.4505393	0.8314104	0.5814051	1.0187283	0.9062168	0.9343022	0.3553258	1.1201822	1.0486168	1.0085987	0.4928370	0.6163690	0.9409595	0.4628819	1.0971833	1.0415756	0.2378393	0.6685152	0.9864427	1.0500328	1.0639467	0.8379894	0.9605002	1.0852695	0.7352080	0.7156881	1.0380353
0.9761664	0.1382078	1.0613443	1.0333643	0.5116747	0.7371578	0.7451970	0.7988820	0.7826713	1.0180830	0.5747096	0.9874665	0.7139414	1.1386751	1.0085530	0.3789464	0.4636547	0.0833750	0.8953110	0.9778854	0.6841041	1.1312772	0.9015440	0.6653335	0.7396228	0.6380481	1.0160843	1.0026100	1.0723177	0.3135672	1.0251359	1.0040606	0.9281740	0.5136147	0.6360705	0.9518755	0.5097048	1.0687438	1.1388467	0.1751773	0.6463158	0.9254750	1.0299543	1.0921155	0.9257728	0.9583621	0.9176413	0.7672212	0.6915846	0.9662070
1.0364627	0.1727636	1.0475160	1.0058612	0.5701090	0.7460880	0.7942988	0.8960585	0.8446652	1.0487007	0.4724874	0.9621390	0.5425936	1.0327995	1.0489742	0.3072561	0.8670907	0.0542319	1.0251973	0.9589630	0.7541406	0.9403087	1.0743162	0.6187026	0.7279691	0.6382458	1.0332123	1.0997817	1.0073799	0.3051977	1.0122969	0.9350062	1.0831471	0.5386595	0.6444546	0.9207365	0.4727902	0.9393762	1.0418722	0.2459072	0.6910152	1.0325836	1.0841174	1.0731175	0.9827969	0.8523954	0.9842592	0.8313288	0.7998017	1.0270502
1.0197656	0.1418432	0.9694394	1.0602467	0.4517245	0.7045622	0.8052668	0.8411108	0.7725540	1.0270798	0.5372776	1.0043399	0.6208604	0.9876488	0.9946597	0.3115424	0.7826946	0.0733305	0.4874341	1.0216334	0.6706164	0.9659182	1.0311603	0.5721043	0.7955061	0.5805735	1.0134201	1.0388140	0.9894214	0.2383983	1.0105590	1.0345159	1.0768168	0.6449946	0.6188147	0.8975945	0.4073387	0.9550940	0.9913323	0.1967519	0.8346581	0.9667705	0.9851527	1.0432094	0.9924527	0.8615245	0.9097245	0.8000337	0.8345483	1.1031494
0.9787022	0.1534536	0.9471866	0.9055101	0.5659701	0.7244757	0.7903216	0.7881169	0.7407426	1.0695383	0.5426457	1.0208636	0.6435311	0.9413121	1.0273289	0.3307496	0.9212929	0.0737510	1.1715038	0.4726693	0.6763945	0.9968115	0.9545021	0.5954421	0.8523927	0.5397791	0.9261429	1.0771945	1.0095088	0.2938075	1.0599340	1.1118797	1.0507519	0.5627378	0.6191389	0.9805048	0.4059529	0.9216326	1.0546139	0.1894919	0.7309905	1.0478049	1.0339165	0.9683145	0.9110883	0.8430886	1.0856633	0.8075989	0.6474986	1.0122358
