pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887261	1.0000000	0.2531659	0.9817865	0.6424347	0.9998349	0.9996007	0.3098136	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771914	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959789	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370747	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887260	1.0000000	0.5061912	0.4911062	0.6424347	0.9998349	0.9996007	0.3098136	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771913	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370743	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887258	1.0000000	0.5061912	0.9817865	0.3212934	0.9998349	0.9996007	0.3098136	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771911	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959791	0.9887419	0.9993418	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370736	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887258	1.0000000	0.5061912	0.9817865	0.6424347	0.5000966	0.9996007	0.3098136	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771911	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959791	0.9887419	0.9993418	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370736	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887261	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.4998954	0.3098136	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771914	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370746	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887260	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.9996007	0.1549283	0.8762124	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771913	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370743	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887258	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.9996007	0.3098136	0.4382574	0.0723697	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771911	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959791	0.9887419	0.9993418	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370736	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887261	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.9996007	0.3098136	0.8762124	0.0362080	0.9778496	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771914	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370746	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887261	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.9996007	0.3098136	0.8762124	0.0723697	0.4891487	0.9962771	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771914	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370746	0.9975933
1.0000000	0.1500965	1.0000000	0.9946346	0.5059768	0.6948194	0.8547831	0.8155050	0.7887261	1.0000000	0.5061912	0.9817865	0.6424347	0.9998349	0.9996007	0.3098136	0.8762124	0.0723697	0.9778496	0.4983731	0.6779307	0.9976860	0.9979787	0.5488218	0.7944561	0.5796206	0.9771914	0.9999417	0.9661614	0.3055172	0.9715184	0.9793818	0.9561327	0.5394526	0.6048609	0.9996574	0.4959790	0.9887419	0.9993419	0.1931430	0.6744000	0.9999611	0.9996459	0.9971440	0.8992335	0.9093297	0.9749288	0.7654075	0.7370746	0.9975933
