pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0000000	0.1946508	0.9389719	0.8859561	0.5095553	0.6544505	0.8555410	0.8085262	0.8091231	1.0000000	0.4568493	0.9532572	0.4171869	0.9864641	0.9996964	0.3262194	0.8033059	0.0794957	0.9652866	0.9867522	0.6494450	0.9700310	0.9801688	0.5232893	0.7756134	0.5728890	0.9627777	0.9999252	0.9765059	0.3583004	0.9233879	0.9844014	0.9446278	0.6052958	0.5671433	0.9844581	0.4959789	0.9846977	0.9654864	0.0761250	0.6814719	0.9729533	0.9738221	0.9585202	0.8696418	0.8426269	0.8982959	0.7254257	0.7246476	0.9972621
0.7609610	0.1593154	0.9857274	0.9950454	0.2728087	0.7278741	0.8682283	0.8134647	0.6955080	1.0000000	0.5658451	0.9856672	0.6537015	0.9997528	0.9997217	0.2018835	0.9319469	0.0738656	0.9685526	0.9878489	0.7971817	0.9707202	0.9396976	0.5765644	0.7792700	0.5402501	0.9787327	0.9999639	0.9463105	0.3169297	0.9807785	0.9805663	0.9582626	0.5305135	0.5906237	0.9845112	0.4712420	0.9574632	0.9993150	0.0381802	0.5472296	0.9169431	0.9997614	0.9973635	0.9341393	0.9613517	0.9994009	0.8204600	0.6893348	0.9979154
1.0000000	0.1500965	1.0000000	0.9952511	0.3589968	0.6964965	0.9354110	0.8738305	0.8313988	0.9387813	0.6060515	0.9565256	0.4430057	0.9998648	0.9572462	0.3098136	0.8787569	0.0148212	0.9822942	0.9881213	0.7314543	0.9984965	0.9973361	0.4469982	0.7714583	0.5933533	0.9666796	0.9999557	0.9706880	0.2431480	0.9804426	0.9623367	0.9688458	0.5389159	0.8150734	0.9997495	0.5374884	0.9305154	0.9993980	0.1931430	0.6927845	0.9169402	0.9739407	0.9592132	0.8860828	0.8581458	0.9998210	0.8579968	0.7498195	0.9934106
1.0000000	0.3451873	0.8083415	0.9925007	0.5237952	0.8413805	0.8612677	0.8530777	0.6997897	0.7927604	0.4687046	0.9789238	0.6082993	0.9862485	0.9995426	0.3389345	0.8847911	0.0464650	0.9521025	0.9811116	0.4905185	0.9664647	0.9963129	0.4839858	0.7385097	0.6068723	0.9505820	0.9972428	0.9576634	0.3950393	0.9071959	0.9539886	0.9337417	0.4143824	0.4930579	0.9842400	0.6452093	0.9049363	0.9988117	0.2671078	0.5844940	0.9999792	0.9733465	0.9971033	0.8208782	0.9343991	0.9732124	0.5123568	0.6194090	0.9959342
1.0000000	0.1101962	1.0000000	0.8871983	0.4666560	0.6701593	0.8671033	0.7749497	0.8775318	1.0000000	0.5055223	0.9548809	0.6408242	0.9865228	0.9572676	0.2678448	0.8150583	0.0723697	0.9694412	0.9881298	0.7456991	0.9982785	0.9437445	0.4865254	0.8573284	0.5437869	0.9667162	0.9231381	0.9468412	0.1980680	0.9833408	0.9623584	0.9744319	0.5613606	0.6902951	0.9845261	0.4959790	0.9898344	0.9733905	0.1281184	0.7120539	0.9999507	0.9739787	0.9974437	0.8860931	0.8581944	0.9794065	0.7240903	0.7855841	0.9977227
1.0000000	0.3276153	0.8204426	0.8914612	0.5991171	0.6967780	0.7708933	0.6663988	0.8055297	1.0000000	0.3558409	0.9493027	0.7034794	0.9998223	0.9994244	0.2655429	0.7749761	0.0427804	0.9536502	0.9818736	0.5649242	0.9669488	0.9969766	0.5801878	0.6859368	0.4946657	0.9691989	0.9230830	0.9595440	0.4599012	0.9677520	0.9546650	0.9326566	0.4229129	0.6390184	0.9996000	0.4345979	0.9078209	0.9989301	0.1632084	0.5850742	0.9168573	0.9734089	0.9560069	0.8263523	0.8012687	0.8719968	0.6346591	0.6683176	0.9956657
1.0000000	0.2818446	0.8548599	0.9953599	0.3023642	0.6302595	0.7487200	0.9938474	0.8397489	0.3955022	0.5121642	0.9505807	0.6273548	0.9998649	0.9570851	0.2369469	0.9079999	0.0931917	0.9731012	0.9968276	0.7837236	0.9951165	0.9352286	0.5710586	0.7131262	0.5049092	0.9670091	0.9230615	0.9405934	0.4482085	0.9594496	0.9564568	0.9472790	0.4467294	0.5940242	0.9994942	0.9195991	0.9778636	0.9989989	0.1800544	0.8577480	0.9999882	0.9996732	0.9593088	0.8783890	0.8150745	0.9998878	0.6043160	0.6994071	0.9913520
0.8215710	0.2671075	0.7990926	0.9923474	0.3492875	0.6123897	0.7095455	0.7963175	0.7924379	0.4878668	0.4308290	0.9484457	0.5966899	0.9863867	0.9569987	0.2001282	0.7689275	0.0573479	0.9508624	0.9804821	0.4837131	0.9948728	0.9898125	0.7584534	0.6731107	0.4880866	0.9494538	0.9998122	0.9634457	0.5178886	0.9056868	0.9727745	0.8671958	0.4078107	0.6224339	0.9842191	0.8678686	0.9704779	0.9638635	0.3312450	0.6215645	0.9527791	0.9732953	0.9575800	0.8165372	0.7918121	0.8714052	0.5459005	0.7514774	0.9952313
0.8876280	0.1145356	1.0000000	0.8871345	0.3092150	0.7828933	0.8847915	0.8621225	0.8083060	0.8751213	0.5055212	0.9822504	0.5224211	0.9999368	0.9996214	0.3098136	0.8893779	0.0299843	0.9792284	0.9963161	0.7140306	0.9708933	0.9973546	0.5354879	0.7714583	0.6457585	0.9810007	0.9999645	0.9681312	0.0504623	0.9733532	0.9623367	0.9064669	0.6088585	0.6178574	0.9996928	0.5830039	0.9305154	0.9645284	0.1931430	0.6065223	0.9999755	0.9996975	0.9591443	0.8860828	0.8851153	0.9699349	0.7240885	0.7414920	0.9934106
0.5525559	0.1267235	1.0000000	0.8871267	0.5365691	0.6701533	0.8228614	0.9506116	0.8846493	0.3073814	0.5055211	0.9850769	0.4394446	0.9913596	0.9996309	0.2127816	0.8800896	0.0723697	0.9866961	0.9881201	0.6116762	0.9980341	0.9986276	0.5134590	0.7714570	0.5808778	0.9666725	0.9999540	0.9683288	0.1761793	0.9285383	0.9623333	0.9695195	0.5389159	0.5974655	0.9845253	0.5544878	0.9305138	0.9997182	0.1931430	0.6456387	0.9169427	0.9997616	0.9596026	0.9292266	0.9149163	0.9894895	0.7671769	0.8225189	0.9977335
1.0000000	0.1174153	1.0000000	0.8871345	0.1484365	0.7162841	0.8299072	0.8799587	0.8853238	1.0000000	0.6217435	0.9548704	0.6413499	0.9865255	0.9996697	0.3098136	0.8150532	0.0262735	0.9694321	0.9964186	0.7230774	0.9977282	0.9971078	0.6631749	0.7714583	0.5437402	0.9666796	0.9999712	0.9468404	0.3055172	0.9757565	0.9623367	0.9064669	0.5389159	0.5974657	0.9997232	0.2555992	0.9305154	0.9995081	0.1931430	0.5536476	0.9169411	0.9739407	0.9592482	0.8860828	0.8581458	0.8760767	0.7913333	0.7910247	0.9934106
0.8378504	0.2347030	0.8212608	0.9912611	0.2154698	0.7674728	0.8842408	0.7423789	0.6466189	0.7932170	0.3565519	0.9493345	0.9197122	0.9861305	0.9996397	0.3629030	0.7752014	0.0524673	0.9537519	0.9819227	0.5339532	0.9890411	0.9225739	0.5691354	0.6864155	0.4949143	0.9520867	0.9231148	0.9388267	0.4893330	0.9092066	0.9794842	0.8733078	0.4650606	0.6867194	0.9994244	0.6448606	0.9700855	0.9639692	0.3112204	0.6689716	0.9999556	0.9994249	0.9962407	0.8267143	0.8993896	0.9989105	0.5298861	0.7485384	0.9905889
1.0000000	0.1500965	1.0000000	0.8871345	0.6338700	0.7359755	0.8577937	0.7479991	0.8082624	0.8231435	0.5055212	0.9548704	0.6750167	0.9998787	0.9996266	0.2218370	0.8792755	0.0296246	0.9694321	0.9881213	0.6265085	0.9979893	0.9446737	0.6023885	0.8562024	0.5437402	0.9777510	0.9999570	0.9671793	0.3055172	0.9285439	0.9623367	0.9824442	0.6420974	0.5974657	0.9845253	0.4611797	0.9429242	0.9645284	0.1931430	0.7519191	0.9999428	0.9997968	0.9582916	0.9129613	0.8581458	0.9956499	0.8142023	0.7858104	0.9934106
1.0000000	0.6399248	0.6452542	0.8712537	0.7634857	0.7083944	0.5604008	0.7500065	0.6645847	0.9269958	0.2072881	0.9708880	0.7695049	0.9993304	0.9991595	0.4338241	0.7134240	0.1001470	0.9198509	0.9683861	0.6356556	0.9524791	0.9373733	0.7463442	0.6015713	0.4842727	0.9483828	0.9229267	0.9609963	0.7299832	0.8685830	0.9415888	0.8788636	0.2936639	0.7148868	0.9836753	0.4003803	0.8209404	0.9983889	0.5087280	0.3984609	0.9169021	0.9981394	0.9941402	0.7764935	0.7945317	0.9625712	0.6563516	0.7604530	0.9823547
1.0000000	0.1044020	0.9834126	0.9946779	0.2291086	0.7932809	0.8286137	0.8362173	0.6949277	1.0000000	0.4926361	0.9544587	0.1175358	0.9863592	0.9996726	0.3141091	0.9364665	0.0741169	0.9769934	0.9985320	0.7099873	0.9979992	0.9935543	0.5076843	0.7650367	0.5396767	0.9657207	0.9231622	0.9462230	0.3188304	0.9939764	0.9617869	0.9043214	0.5291376	0.5940703	0.9845088	0.3485834	0.9894681	0.9993420	0.1563472	0.5461749	0.9999681	0.9997719	0.9975538	0.8819465	0.9103247	0.8837812	0.8009107	0.6884959	0.9932482
