pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0000000	0.1500965	1.0000000	0.9946526	0.0022355	0.6701533	0.8821115	0.8192935	0.7891296	1.0000000	0.5717497	0.9548692	0.8325521	0.9998572	0.9996972	0.3098136	0.8992130	0.0200727	0.9694307	0.9978839	0.6458104	0.9979404	0.0992770	0.6885062	0.7714569	0.6852589	0.9809131	0.9999362	0.9468403	0.2104431	0.9285374	0.9623327	0.9064562	0.5938457	0.8193288	0.9998418	0.4959789	0.9305136	0.9645140	0.1931430	0.6562751	0.9698993	0.9739345	0.9938089	0.9125171	0.9265880	0.9997338	0.8024795	0.7341725	0.9934103
1.0000000	0.1278466	1.0000000	0.9122688	0.1773592	0.6701533	0.8559991	0.8246784	0.7903369	1.0000000	0.5435566	0.9686726	0.8154785	0.9864686	0.9998138	0.2811872	0.8150540	0.0723697	0.9866787	0.9881199	0.6116771	0.9708936	0.9675296	0.4931878	0.7714569	0.5930686	0.9906268	0.9999574	0.9677244	0.3055172	0.9764640	0.9804715	0.9064670	0.5389159	0.5974655	0.9845253	0.4874265	0.9305138	0.9994014	0.1931430	0.5536473	0.9169409	0.9996680	0.9589023	0.8860833	0.9171060	0.9995900	0.8099760	0.7346424	0.9934103
0.9124668	0.3809529	0.7374563	0.8784904	0.5301867	0.6004310	0.7335388	0.6849881	0.7056652	1.0000000	0.5945306	0.9456441	0.9459414	0.9861911	0.9995789	0.3938854	0.7494396	0.1244483	0.9410999	0.9850224	0.4361993	0.9962702	0.9376005	0.6510924	0.6750076	0.5553879	0.9406093	0.9229186	0.9603281	0.4983873	0.9608849	0.9494428	0.8466177	0.5615572	0.4475192	0.9992888	0.4040019	0.8812119	0.9985090	0.3943432	0.5444718	0.9999242	0.9991718	0.9958846	0.7836914	0.7599845	0.9994560	0.6183507	0.5680462	0.9878338
1.0000000	0.1500965	1.0000000	0.9703424	0.7101686	0.6701533	0.9202776	0.7479990	0.6989269	0.6672525	0.5534174	0.9548692	0.8483013	0.9863722	0.9997115	0.2525342	0.8150528	0.0275566	0.9694308	0.9962935	0.7248986	0.9708933	0.9990145	0.5600528	0.8104815	0.5437330	0.9666710	0.9231375	0.9468403	0.2767816	0.9777053	0.9820174	0.9064567	0.5389159	0.6605993	0.9997047	0.5781373	0.9891363	0.9994400	0.1197534	0.5536469	0.9999890	0.9997001	0.9582900	0.9045177	0.9111392	0.9786953	0.8692740	0.6938721	0.9934103
0.9845084	0.0815670	0.9677942	0.8865417	0.4529071	0.6620304	0.8093082	0.8200701	0.6907586	0.6923398	0.5135622	0.9540457	0.1210121	0.9998261	0.9572147	0.3182845	0.8965222	0.0269709	0.9673553	0.9959794	0.5987139	0.9979388	0.9982385	0.6631606	0.7586818	0.7211799	0.9647022	0.9999328	0.9456190	0.2456555	0.9259525	0.9807310	0.9558459	0.6193930	0.6028216	0.9997439	0.6417461	0.9880564	0.9994617	0.2095180	0.6785978	0.9999683	0.9738770	0.9979237	0.9110455	0.9109341	0.8744076	0.6960902	0.6818687	0.9930785
1.0000000	0.5049287	0.7147355	0.9875555	0.6187592	0.5820386	0.6357561	0.5982788	0.9001411	0.7275495	0.3884844	0.9765313	0.7314274	0.9864453	0.9568250	0.3319493	0.9014766	0.1329681	0.9367292	0.9826774	0.4177947	0.9906960	0.9385055	0.5389610	0.6899814	0.4688029	0.9499945	0.9996893	0.9775230	0.6336842	0.8886295	0.9704329	0.8374671	0.3460588	0.6914345	0.9993316	0.6341069	0.8740102	0.9633240	0.3789710	0.3958216	0.9998645	0.9987961	0.9932461	0.7894658	0.8758434	0.9998202	0.5096565	0.6784825	0.9867913
0.4661557	0.4477439	0.7458166	0.9167032	0.7743784	0.5937189	0.8827713	0.8284086	0.7100312	0.8119574	0.5545384	0.9832654	0.7094840	0.9996090	0.9993844	0.3905854	0.7522734	0.0678196	0.9671679	0.9879115	0.5325449	0.9902641	0.9419066	0.4183421	0.7594269	0.4708160	0.9419490	0.9998129	0.9602968	0.5238908	0.9431416	0.9500356	0.8497512	0.4386966	0.4530802	0.9995804	0.6306918	0.8847547	0.9987436	0.3851454	0.4160585	0.9169244	0.9729219	0.9575070	0.7885677	0.7647257	0.9535174	0.4886053	0.6400776	0.9926783
0.8809655	0.2870516	0.8506780	0.8835539	0.3648459	0.6289683	0.8148719	0.7996218	0.7371286	1.0000000	0.5800351	0.9790764	0.9651990	0.9863451	0.9995306	0.3530554	0.7830014	0.0940377	0.9664539	0.9926784	0.7327445	0.9952895	0.9931905	0.5351768	0.7461594	0.5187688	0.9676723	0.9490359	0.9601960	0.4532209	0.9589310	0.9562491	0.8805546	0.4438555	0.5184241	0.9996178	0.4235915	0.9734381	0.9640902	0.2867157	0.6040335	0.9169181	0.9993534	0.9965351	0.8390670	0.8134815	0.9993403	0.5682392	0.6596024	0.9954621
1.0000000	0.1500965	1.0000000	0.9181304	0.5755051	0.6701533	0.8927434	0.7479992	0.6989812	1.0000000	0.5055211	0.9548693	0.3997289	0.9863724	0.9572437	0.2466580	0.8150531	0.0723697	0.9694314	0.9964423	0.7312450	0.9708933	0.9444196	0.5778165	0.7895741	0.5770079	0.9666714	0.9231375	0.9734791	0.3055172	0.9729309	0.9623365	0.9611513	0.5389159	0.6156683	0.9998220	0.4959789	0.9857016	0.9645156	0.1931430	0.5536470	0.9999651	0.9739362	0.9970960	0.8860820	0.8779469	0.8751256	0.8387918	0.6940181	0.9977812
0.6395332	0.1395945	1.0000000	0.8871334	0.3532994	0.6701533	0.8228613	0.8885596	0.8456747	1.0000000	0.5769516	0.9548693	0.7097547	0.9998996	0.9572437	0.2236084	0.8886342	0.0723697	0.9694314	0.9881198	0.6463870	0.9980182	0.9422518	0.6744397	0.7714569	0.5437341	0.9666714	0.9231375	0.9468403	0.3055172	0.9778757	0.9623365	0.9636529	0.5389159	0.8355173	0.9845253	0.4010735	0.9915054	0.9993762	0.1235446	0.7164632	0.9169407	0.9997594	0.9981731	0.8860820	0.8581436	0.9998662	0.7240884	0.7850333	0.9978079
