pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.7571861	0.1342105	0.7909456	0.7203087	0.4397344	0.5096845	0.7059751	0.5858321	0.5848530	0.7813939	0.3767106	0.6547648	0.5741787	0.8837943	0.7020147	0.2368723	0.6505649	0.0757588	0.9827298	0.7299698	0.2536631	0.7760450	0.8720385	0.4619758	0.5887163	0.4914340	0.7466554	0.6603109	0.6554388	0.2782056	0.7608365	0.7396539	0.7513638	0.3391546	0.5828774	0.6585407	0.3821842	0.7051800	0.8573920	0.1446916	0.4147656	0.7384378	0.7105408	0.6513122	0.6135752	0.6096822	0.8962025	0.5865604	0.4922904	0.8138493
0.6810332	0.1016012	0.7109220	0.5518577	0.3642382	0.4074764	0.6865031	0.6076885	0.5898487	0.6814436	0.3428119	0.7313852	0.4092379	0.7006916	0.7782099	0.2665706	0.6568137	0.0481395	0.6809397	0.7305803	0.4985214	0.3967905	0.8263713	0.4327746	0.6221225	0.4581525	0.7173088	0.7016434	0.6888270	0.3073932	0.5917801	0.7471139	0.6784496	0.3993640	0.4219616	0.8188956	0.3569991	0.8216166	0.9439547	0.2032636	0.5898360	0.8024270	0.7312993	0.7784020	0.6355387	0.7229125	0.8053222	0.4401507	0.6245215	0.7435521
0.8089395	0.1222498	0.8000677	0.7382856	0.3734068	0.4386786	0.5548130	0.5970048	0.5021840	0.6581538	0.3644714	0.8171666	0.5086432	0.9046262	0.9221795	0.3087736	0.5124782	0.0558644	0.6961742	0.6347900	0.5077213	0.7757039	0.4580340	0.4225961	0.5211000	0.3706959	0.6843687	0.6688121	0.7846952	0.2334028	0.6074920	0.6947272	0.7503591	0.3774951	0.4612951	0.7514980	0.3421583	0.7635969	0.6132577	0.0776113	0.5026679	0.8148549	0.7467595	0.7478668	0.5901957	0.8818160	0.6977890	0.4401747	0.5167979	0.6143202
0.8571661	0.1492224	0.7307640	0.7804858	0.3753084	0.4818668	0.6180447	0.5461970	0.5680019	0.7937908	0.3661006	0.7821742	0.4829611	0.7336366	0.7001566	0.2435523	0.5497933	0.0450351	0.7126746	0.7768109	0.5055555	0.7113609	0.8161991	0.2186322	0.5805324	0.4860029	0.6685981	0.8514078	0.7124199	0.1423617	0.7528404	0.7689537	0.6304938	0.3844798	0.4338504	0.6261916	0.3257488	0.7410909	0.8427406	0.1802051	0.4851132	0.7275052	0.7581277	0.8218568	0.7415111	0.5882690	0.6752838	0.6048195	0.5663429	0.7917589
0.7488876	0.1439787	0.7258408	0.7479221	0.3306386	0.4286913	0.5823528	0.7146479	0.6034610	0.6634629	0.4183966	0.7688664	0.3887631	0.6845302	0.7419982	0.1711758	0.6837747	0.1043832	0.6470586	0.7135314	0.5263890	0.5835821	0.8026195	0.4156597	0.2802195	0.4194973	0.7861760	0.7313091	0.6402625	0.1733015	0.7946394	0.7481364	0.7350923	0.3538811	0.4250939	0.7615933	0.2888858	0.7969150	0.7208508	0.2032063	0.5033320	0.7029439	0.5720612	0.7551922	0.7207249	0.5813094	0.5387221	0.5360995	0.6504679	0.7790475
0.7282249	0.1249106	0.7213698	0.7987770	0.3640656	0.5109135	0.5990701	0.4899069	0.6364033	0.8316627	0.3966734	0.6682793	0.4732825	0.6302226	0.7675378	0.2333079	0.6324784	0.0515682	0.6652848	0.6674922	0.5119929	0.6582021	0.7065927	0.4444221	0.6148529	0.3241171	0.7209329	0.7293254	0.9183044	0.2412176	0.7372593	0.6768213	0.6199884	0.3644243	0.5316625	0.7905793	0.3646100	0.7961489	0.8129571	0.1569629	0.4596535	0.8353724	0.7471331	0.8125858	0.7353701	0.6721664	0.7144932	0.5800934	0.6010182	0.7716283
0.6822539	0.1535804	0.8774991	0.6656109	0.3994771	0.4837751	0.7182372	0.7194032	0.5179927	0.8156438	0.3709045	0.7110398	0.4506500	0.7834376	0.7519062	0.2560928	0.8486424	0.0453356	0.8085564	0.8095824	0.4126113	0.6563392	0.7295573	0.4124272	0.7304723	0.3822640	0.4254314	0.7212052	0.7296262	0.2760508	0.7595113	0.7928510	0.6907590	0.4845113	0.4521720	0.7800633	0.4325432	0.6945434	0.7120421	0.1554073	0.5020818	0.7101177	0.7902104	0.7685498	0.7132606	0.7226812	0.6677647	0.5200646	0.4461303	0.7564990
0.6503033	0.0980282	0.7473505	0.6889468	0.2989957	0.5103361	0.5099251	0.6085239	0.5964860	0.7956104	0.5266609	0.8286446	0.4275545	0.8001104	0.7210161	0.2251611	0.5931076	0.0750847	0.7319027	0.7359247	0.4488338	0.7707576	0.7254152	0.4115950	0.5855976	0.3537879	0.5810447	0.4368134	0.6402100	0.2198379	0.7223952	0.7212006	0.6442079	0.4683328	0.3951946	0.8066386	0.2888515	0.7428676	0.8184951	0.1869745	0.4548238	0.7579455	0.7464061	0.7246596	0.6049474	0.7325123	0.8013150	0.5180076	0.5833986	0.7875318
0.6931762	0.1544215	0.7017562	0.8093233	0.3121448	0.4146078	0.6135338	0.5270421	0.5538954	0.8198855	0.4208422	0.7358505	0.4628452	0.7924921	0.7397952	0.3073424	0.7736966	0.0552843	0.7417597	0.7971768	0.5485086	0.7523411	0.8907443	0.3419742	0.5579902	0.3327499	0.6943584	0.8209081	0.4483931	0.2224618	0.8871809	0.6476794	0.7097174	0.3401846	0.4946500	0.7017162	0.3913093	0.7822876	0.7588253	0.1607200	0.3303759	0.8010253	0.8041246	0.6277734	0.4502195	0.5447870	0.7363333	0.5526258	0.5845454	0.7068769
0.8361418	0.0586665	0.6930768	0.7565526	0.3060625	0.4652589	0.6456599	0.7750439	0.4630728	0.7279961	0.4575706	0.6693451	0.3908026	0.7523290	0.7395342	0.2472361	0.6116878	0.0702395	0.7602212	0.7456855	0.5767251	0.7482502	0.6338508	0.4329091	0.5538938	0.4961653	0.6866463	0.7705644	0.8423280	0.0970808	0.7759426	0.7059137	0.7345458	0.5754909	0.3898999	0.8174617	0.3873604	0.6840241	0.7120228	0.0874214	0.5850828	0.8253264	0.8515373	0.7346996	0.6594484	0.7075324	0.7422829	0.7780856	0.6758430	0.6075619
