pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.9972798	0.6109416	0.7504277	0.9693827	0.8406103	0.7731614	0.6030325	0.5757926	0.7271083	0.3212187	0.2488112	0.9734576	0.5437403	1.0061692	0.9585708	0.4200991	0.7705413	0.0496262	0.7960381	0.9940027	0.4847925	0.8282478	1.0074897	0.6963648	0.6444367	0.4730577	0.8697994	1.0504590	0.9600897	0.6118145	0.9109338	0.9894338	0.9298602	0.3131923	0.3796198	1.1017941	1.1456771	0.8778095	0.9814979	0.4137588	0.5926338	0.9011421	0.9797422	0.9024789	0.8185301	0.8678566	0.8788225	0.4760538	0.5438038	0.9488100
0.6326486	0.1133700	0.9934033	0.9306893	0.4532082	0.7086242	0.8829263	0.8087064	0.7592243	0.8258477	0.5031257	1.1178339	0.5825974	0.9609050	1.0725045	0.3374017	0.7745186	0.0703231	1.0765950	0.9370951	0.6811556	0.9817844	0.9797681	0.5989196	0.8841810	0.7688943	1.0072317	1.0797303	0.9220098	0.2607359	1.0062315	0.9855812	0.9163265	0.6332360	0.5953186	0.9878897	0.6082942	1.0534491	1.0376670	0.1605510	0.6211724	1.0301100	1.0379339	1.0910665	0.9382843	0.9013256	1.1963660	0.8128052	0.7386209	1.0300663
1.0788310	0.5525383	0.7051935	0.9193276	0.4677906	0.5492497	0.5179251	0.5821615	0.6158023	0.7169659	0.3936747	1.0445701	0.9461742	1.0939385	0.9380968	0.4258226	0.8775066	0.1905384	0.9010125	0.9906347	0.6089035	1.0440790	1.0496536	0.7145772	0.5985181	0.7369653	0.9884845	1.0262474	0.9267887	0.7081369	0.9707033	0.8395251	0.8703674	0.3157624	0.3909630	0.9967783	0.7700256	0.8443099	1.0861798	0.4580679	0.4157319	0.9724128	0.9802422	0.9519443	0.6748491	0.8977635	0.8701679	0.2861912	0.4780906	1.0475537
1.0647205	0.9087767	0.5218053	0.9892063	0.5395702	0.4797750	0.4595522	0.5468234	0.4922888	0.8911678	0.1120461	0.9948197	0.8426649	1.1018392	0.9863557	0.4081131	0.6891024	0.2722172	0.9687885	0.8596853	0.3176772	0.8232382	1.0351136	0.5299539	0.4066502	0.3547576	0.8899662	0.8474355	0.8568458	0.8672700	0.7186348	1.0171909	0.6752432	0.2911503	0.2396649	0.9004180	0.6544437	0.5949240	0.8790953	0.5791591	0.4917328	0.9046650	1.0835299	0.9149850	0.5585767	0.5368953	1.0621491	0.2284206	0.1865967	1.0679871
0.7767581	0.6488778	0.7325934	0.8574610	0.1200875	0.5951755	0.6205268	0.6197039	0.5774732	1.0796543	0.1930722	1.0221078	0.8757118	0.9921150	1.0152136	0.3761978	0.7630809	0.1715641	0.9453967	0.9116292	0.5901498	1.1429197	0.8509459	0.5616297	0.5148148	0.4413753	0.9291624	0.8429418	0.9562555	0.6987559	0.8924766	0.8992094	0.8847014	0.4553388	0.3342528	1.1493882	0.4403698	0.8360190	0.9048109	0.4967687	0.4641224	0.8597861	1.0393538	0.9271287	0.8588008	0.8330786	0.8810394	0.5164119	0.4875817	0.9829204
1.0322438	0.2020224	0.9046131	0.9396365	0.5052300	0.6493369	0.8394636	0.6793849	0.7341660	0.6995800	0.4218480	0.9794370	0.9692742	0.9630946	0.9764710	0.2441804	0.7655927	0.1045335	1.0314011	1.0004201	0.7803273	1.0301454	0.9847572	0.4706473	0.8253690	0.5738522	0.9836016	1.0281201	1.0706351	0.3835653	0.9857383	0.8454427	0.9932462	0.5185758	0.5126606	0.9866814	0.6460192	0.8804932	1.0015079	0.2454395	0.6495320	0.8488360	0.9630164	1.0295491	0.8976251	0.7498505	0.9479017	0.7450180	0.7321273	1.0029129
1.0481538	0.1286208	1.0442470	0.9022119	0.7718892	0.6644525	0.7901130	0.8802940	0.6269011	0.9388289	0.5694808	0.9860566	0.8329577	1.0888856	0.9130578	0.3244806	0.9029133	0.0706501	1.0417231	1.0265823	0.7662307	0.9318007	1.0053585	0.6003806	0.8155093	0.6341937	0.8881497	0.9822097	0.9724153	0.2741208	0.9185565	0.9566476	0.8836079	0.6618260	0.6628085	0.9177331	0.6172232	1.0560980	0.9589345	0.1903465	0.6860732	1.0608007	1.0843697	0.9986523	0.8871183	0.9908066	0.9636922	0.7498891	0.6987697	1.1222124
0.9027477	0.1306406	0.9520537	1.0206819	0.2126257	0.7316440	0.6981812	0.7950147	0.7605600	0.6198689	0.3957200	0.9794203	0.7668714	0.9600383	1.0420789	0.2711560	0.9124775	0.0316491	0.9128531	1.0363827	0.5756604	0.8960657	1.0098120	0.6747756	0.7438723	0.5251474	0.9577035	1.0869785	1.0294558	0.2486575	0.9495913	1.0368636	1.0187802	0.6332198	0.6986624	1.0869211	0.5765731	1.0944500	0.8901272	0.2380308	0.8346596	0.8957793	0.9274883	1.0440839	0.9204770	0.7847667	1.0376702	0.6815310	0.6436435	1.0911650
0.4530537	0.2250662	0.9279472	0.9723444	0.1625772	0.7345845	0.8691789	0.7366510	0.8314362	1.0038548	0.7056997	0.9787070	0.4951250	1.0292647	1.0288378	0.2063695	0.7952871	0.0681058	1.0915412	1.0327426	0.6114063	0.9822068	1.0012965	0.9054541	0.7048388	0.4698570	0.9974380	0.9893680	0.9437834	0.2668881	0.9761665	0.8904223	0.9064441	0.6211734	0.5495077	1.0674795	0.4279685	0.9172231	0.9836376	0.1519948	0.8251025	1.0112517	1.0271284	1.0259201	0.8441587	0.8129518	0.8932492	0.6561077	0.7806928	1.0607209
0.7395620	0.1623167	0.9350730	0.8120643	0.6731301	0.7111575	0.7360261	0.7510321	0.7166620	0.5680996	0.4619236	1.0674364	0.6520718	1.0796467	1.1097474	0.3473436	0.8160579	0.0419041	0.9819690	0.9226596	0.6673079	1.0351436	1.0155488	0.6873864	0.7622802	0.8655504	0.9403757	1.0219948	0.8744639	0.3114939	1.0892518	1.0740353	0.9644689	0.5926573	0.5370265	0.9900339	0.7455959	0.9390438	0.9641387	0.2523262	0.6793207	0.9489431	1.0681412	0.9210435	0.8792196	0.8540718	0.8183467	0.8269650	0.6608760	1.0817836
0.9954343	0.1997290	0.9723786	0.9141187	0.0044520	0.6737649	0.8361684	0.8921300	0.7149840	0.9956605	0.4972687	1.0434684	0.8712015	0.9220675	0.9475278	0.3706302	0.9014180	0.0096111	0.9667187	1.0115218	0.5828333	1.0479417	0.1278116	0.7011830	0.6986271	0.7356918	0.9868933	1.1051225	0.8367277	0.2686290	0.8776313	0.9689183	0.9606913	0.6131972	0.7450375	1.0997559	0.4462639	0.8947879	0.9032506	0.2287827	0.5967940	0.9675116	0.9438437	1.0470074	0.9570817	0.8985303	1.0327508	0.7111007	0.7508984	1.0910986
