pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0883094	0.1502581	0.9320304	0.9237201	0.5380770	0.6566954	0.8287274	0.8677006	0.7790857	0.8957600	0.4930876	0.9804626	0.6823908	0.9769170	1.1812772	0.2904287	0.8499817	0.0791003	1.0062748	0.9143878	0.0000000	1.2335619	0.8850952	0.5818695	0.7293619	0.5676056	0.9961087	0.9729451	1.0086777	0.3340484	0.9920973	0.9623749	0.8899830	0.5626411	0.5892625	1.0327457	0.5596677	0.9890226	1.0607057	0.1831060	0.7604845	1.0510631	1.0658234	1.0145674	0.8552178	0.9865205	0.9812782	0.8391583	0.7083086	1.0416244
0.9630638	0.1413854	1.0470927	0.9914522	0.5126118	0.6814802	0.9893919	0.8895800	0.6611463	0.9952234	0.4921180	1.0535169	0.6242050	1.1330154	0.9863158	0.3333042	0.8949615	0.0753011	0.9886793	1.0270642	0.6060107	0.0000000	0.9114754	0.4764975	0.7802511	0.6021426	0.8619044	0.9030606	1.0152698	0.3566211	1.0302308	0.9972780	0.9476746	0.5517732	0.5945694	0.9317173	0.5392314	0.9598769	0.9594042	0.2502315	0.7178097	1.0648836	0.9750623	1.0007882	0.7814411	0.8580867	0.9820656	0.8026837	0.6579543	1.0488260
1.0061673	0.1532628	1.0546169	0.8611441	0.4951710	0.7311015	0.8091604	0.8460993	0.8333111	0.9620792	0.5381228	0.9679173	0.6512891	0.9428061	1.0105514	0.3368293	0.9469726	0.0974005	1.0242726	0.9347984	0.6969725	0.9570605	0.0000000	0.5898874	0.8797353	0.5267942	0.9508317	1.0287472	1.0023009	0.3241383	0.9185760	0.9906649	1.1111435	0.5485675	0.6786112	0.9161502	0.5802873	1.0003508	1.0759834	0.2245650	0.5597710	1.0555888	1.0094489	1.0962415	0.9979043	0.8855235	0.9322897	0.7438278	0.6998351	0.9630147
1.0584157	0.1369196	1.1661617	0.9743069	0.4686476	0.7307805	0.8670136	0.8230563	0.7659169	1.0347497	0.5296324	0.9763889	0.5911365	1.0601365	1.0605931	0.3292740	0.9175340	0.0780043	0.9338440	0.9416643	0.7687204	1.0390426	1.0671961	0.0000000	0.8480164	0.5761986	0.9391022	0.9584152	0.9364418	0.2733329	0.9019676	0.9335601	1.0273955	0.5346849	0.6017254	1.1319685	0.3793017	0.9932594	1.0819012	0.1763561	0.6509279	1.0565828	0.9869731	0.9658341	0.9850905	0.9606058	0.9511264	0.8980255	0.7255002	0.9153558
0.9166483	0.1724708	1.0597560	0.8950920	0.5742521	0.7602595	0.8949767	0.7768621	0.7868495	0.9447995	0.5500621	1.0322267	0.6341773	1.0443468	0.9898647	0.2942762	0.8150142	0.0655815	0.9614918	1.0164260	0.7515918	0.9349035	1.0163045	0.5518988	0.0003228	0.5433646	1.0205348	1.0184708	0.9768113	0.2695432	1.0570634	0.9575503	0.9281178	0.6198718	0.6713625	1.0960207	0.5092612	0.9388752	1.0606200	0.1633796	0.6917111	1.0997511	1.0004981	0.9073679	1.0191966	1.0132635	0.9646177	0.8160836	0.7508077	0.9898603
1.0706817	0.1205534	1.1121114	1.1054141	0.4183779	0.7282267	0.9045052	0.8412341	0.8564509	1.0297416	0.7021538	1.0445319	0.7192475	1.0359904	1.0318491	0.2744256	0.9172014	0.0567165	0.9798555	0.9545080	0.7711670	0.9172978	1.0516582	0.6008492	0.8016452	0.0000000	0.9299601	1.0077668	0.9584697	0.2552583	0.9927019	0.9099436	0.9963016	0.5781043	0.6322480	1.0079811	0.4347279	1.0396801	1.0521881	0.1831845	0.6820346	0.8407808	1.0873261	1.0189005	0.9349598	0.8471204	1.0909272	0.8526121	0.8200667	0.9650224
0.9611497	0.1022186	1.0673136	0.9812372	0.5210894	0.7163910	0.9212247	0.8433290	0.7654164	0.9902097	0.6252692	0.8832186	0.6129360	1.1076161	1.0835913	0.3144536	0.9889452	0.0763805	1.0475385	0.9709275	0.7019092	1.0012833	0.9754583	0.5433453	0.7982064	0.5606992	0.0000000	0.9355859	0.9476384	0.2250140	0.9739791	1.0829702	0.9757426	0.6341930	0.6538686	0.9733667	0.5046921	1.0102972	0.9658569	0.2003628	0.6638429	1.1391497	1.0756697	0.9722263	0.8610976	1.0477332	1.0682013	0.8066995	0.7025145	0.9241294
1.0385904	0.1629609	0.9879361	1.1303234	0.5690788	0.6477325	0.7914876	0.8325515	0.8383857	1.0020148	0.4551637	1.0514531	0.6630107	1.0409390	1.0526241	0.3386046	0.7949228	0.0722694	1.0245139	1.0300097	0.6644851	0.9585080	0.9736712	0.5752644	0.7957035	0.5928285	0.8409668	0.0000000	0.9723573	0.3267446	1.0354492	0.9683937	0.8068625	0.5542961	0.5851507	0.9985852	0.4957812	0.9570759	1.0618908	0.2374317	0.6390702	0.9708195	0.9461977	1.0733851	0.9372074	0.8617009	0.8865380	0.7483495	0.7187105	0.9154273
1.0820011	0.1253070	1.1377168	1.0538159	0.4569551	0.8037490	1.0119246	0.9055267	0.9030849	1.0166163	0.6636713	1.0954370	0.6418323	0.9744965	1.0315800	0.2863690	0.9576544	0.0670353	0.9471830	1.0348117	0.8022729	1.0985371	0.9718002	0.5229173	0.8684394	0.6528295	1.0151960	1.0774873	0.0000000	0.2328424	0.9870656	1.0217196	0.9002938	0.5754771	0.6635709	0.9255331	0.6292761	1.0713027	0.8871775	0.1449169	0.7942859	0.9697283	0.9577380	0.9839945	0.9673979	0.9641629	1.0104632	0.8772558	0.8809272	0.9754988
0.9666194	0.1508015	1.0060166	1.0529546	0.5990766	0.6970432	0.8584913	0.8278028	0.9792166	0.8990653	0.4661765	0.9218003	0.5913841	0.9615560	1.0234901	0.3054576	0.8256109	0.0703266	0.9790534	0.9740420	0.7541938	1.1396680	1.0840474	0.5864838	0.8423431	0.5757407	0.9285050	0.9630572	1.0107956	0.0000000	0.9598466	1.0095785	0.9844831	0.5944328	0.6799332	1.0823656	0.5103893	0.9202902	0.9639622	0.2093632	0.6732842	1.0130125	0.8866697	1.0214992	0.9092859	0.9959268	0.9542971	0.7704279	0.6933002	1.0634470
