pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.9711904	0.5265658	0.7516438	0.9036649	0.8326519	0.7974931	0.6486216	0.6005143	0.7717982	0.3229570	0.2493394	0.9370790	0.6295857	1.0827944	1.0452526	0.3982434	0.7557214	0.0336720	0.9938926	0.9628331	0.5095520	0.8895607	0.9868500	0.6609770	0.6889154	0.4789464	0.8260122	1.0293507	1.0052172	0.6085431	0.9183758	1.0051357	0.9210588	0.4005882	0.4108615	1.0075458	1.0224490	0.9485649	0.9013247	0.3976376	0.6934643	0.8903341	1.0228538	0.9425993	0.8719777	0.8990116	0.8909840	0.4765229	0.5437814	0.9592192
0.7071467	0.1424302	1.0250972	0.8893804	0.4139456	0.7178436	0.8594901	0.8617389	0.7768084	0.8794299	0.4938735	1.0733437	0.5418559	0.9359148	1.0152556	0.3242925	0.8497839	0.0532992	1.0098107	0.9336200	0.7542466	0.9411092	0.9202819	0.5833802	0.7769021	0.7997747	0.9577964	1.0460503	0.8807167	0.2926934	0.9858558	1.0430551	0.9957057	0.5788879	0.6033092	0.9615961	0.6309620	0.9477863	1.0163716	0.1637614	0.6609309	1.0126137	1.0154464	1.0775007	0.9904898	0.8278386	1.0800714	0.7603317	0.6952154	1.0187322
1.0710623	0.5555235	0.6914049	0.9217505	0.4996956	0.6409208	0.6161604	0.5743586	0.6125336	0.7367361	0.3571502	1.0068839	0.8626549	1.0101633	0.9452068	0.4392668	0.8200658	0.1283381	0.9359730	1.0758172	0.6019250	1.0387428	1.0212070	0.6797786	0.6415445	0.7983130	0.9786996	1.0105029	0.9421804	0.7008298	0.9012607	0.9457173	0.8847595	0.3473235	0.4310907	1.0375966	0.7490243	0.8641339	1.0417479	0.4218393	0.3589018	0.9599176	0.8923439	0.9706405	0.6329885	0.9336830	0.8359707	0.3227404	0.4680436	1.0410133
1.0794301	0.9007638	0.5625054	0.8946132	0.5656785	0.4950069	0.4178325	0.5282249	0.4929010	0.9559789	0.1313712	0.8476117	0.9252387	1.0635046	0.9103397	0.3773773	0.6687600	0.3209704	0.9507514	0.8961182	0.2786774	0.8811068	0.9215604	0.5127966	0.4585497	0.3670512	0.8664107	0.9027491	0.9881067	0.8564868	0.8258345	0.9183159	0.7054349	0.2657021	0.2396378	1.0468366	0.6271575	0.5541544	0.9074336	0.6766863	0.4699376	1.0294318	1.0615312	0.9399529	0.6063516	0.5408499	1.0071257	0.2793406	0.2169842	0.9978094
0.7864425	0.6358020	0.6848638	0.9205736	0.1142868	0.5778303	0.6442706	0.6763964	0.6159155	1.1247152	0.2532585	0.9831237	0.9914604	0.9554339	1.0820482	0.3987984	0.8146042	0.1582990	0.9451123	1.0574292	0.5616326	1.0955768	0.8792555	0.6124721	0.5909053	0.3959237	0.9317758	0.9417365	0.8875933	0.7121456	0.8532236	0.9207715	0.8540065	0.4805674	0.4211736	1.0481611	0.4772787	0.7854031	0.9110369	0.4130726	0.5884296	0.8744305	0.9677096	0.9952148	0.8710253	0.7861698	0.8469801	0.4943358	0.5011400	0.9487259
1.0184831	0.2272563	0.8818586	0.9860911	0.5108967	0.6508160	0.8409146	0.6926361	0.8010587	0.7835231	0.4450252	1.0163171	0.9342442	1.0404092	0.9568897	0.2694546	0.8677613	0.1068581	0.9719684	1.0599120	0.7087535	1.0154911	0.9689969	0.5252517	0.8633481	0.5845627	1.0385105	1.0179991	1.0035686	0.4301551	0.9988725	0.9265433	0.9486841	0.5102524	0.5578234	0.9632078	0.7322848	0.9360748	1.0174764	0.2138557	0.7329320	0.9360037	1.0266085	1.0314160	0.9167932	0.7791819	1.0455310	0.7044143	0.6838127	1.0528010
1.0070862	0.1052280	0.9531187	0.9861048	0.7206454	0.7040092	0.8678298	0.8686990	0.7349457	0.8510613	0.5427954	1.0370386	0.8037393	1.1010138	0.9782594	0.3098891	0.8757204	0.0589992	0.9443055	0.9582520	0.8153194	0.9450600	1.0943167	0.5115735	0.8125086	0.6530704	0.9872095	0.9986974	0.9122007	0.2898513	0.9240301	1.0119180	0.8381765	0.7747499	0.6202071	0.9336578	0.6231970	0.9529317	0.9264969	0.1480939	0.6516005	0.9995354	0.9264726	0.9059744	0.9723075	0.9481068	0.8489224	0.8016750	0.6735602	1.0610945
0.8804463	0.0966053	0.9803676	1.0906395	0.2588956	0.7310627	0.8552075	0.8060187	0.6797425	0.6488306	0.4967980	0.9582254	0.8059611	0.9621220	0.9523978	0.3257170	0.9225092	0.0205534	0.9712496	1.0049906	0.5987025	0.9625745	1.0887537	0.6605739	0.8323955	0.4716777	0.9612416	0.9947687	1.0358929	0.2574047	0.9934342	1.0760951	1.0130155	0.5932248	0.6728020	1.0486464	0.5863607	1.0432728	0.9709982	0.2464880	0.7477995	0.9078404	0.9683970	1.0511859	0.8855832	0.8462316	0.9677439	0.6619237	0.6829927	1.0372888
0.4593141	0.2318732	1.0152679	0.9471199	0.1540359	0.7324735	0.8349286	0.7328843	0.8223642	1.0818451	0.7046730	1.0072711	0.5806007	1.0175846	1.0518732	0.2379081	0.8596759	0.0582959	1.0458838	1.0213040	0.6526546	1.0070700	0.9685849	0.8271846	0.7810309	0.4784079	1.0562536	1.0210714	0.9156702	0.3105690	0.9834197	0.9817010	0.9332995	0.5780260	0.5513892	1.0814394	0.4381661	0.9483184	1.0063506	0.1477643	0.6738889	1.0383833	1.0179655	0.9288685	0.9142073	0.8334145	0.8304897	0.6129492	0.8123808	1.0513154
0.6698473	0.1600455	0.8359241	0.9299756	0.6679713	0.6920611	0.7976702	0.7544149	0.6472422	0.5271601	0.4753087	1.0253248	0.5887001	1.0425817	1.0822537	0.3829181	0.8274530	0.0388583	0.9249382	1.0363295	0.6958361	0.9983046	1.0387140	0.7815707	0.7829283	0.7911539	1.0121844	0.9774552	0.9793159	0.2738226	0.9693912	1.0285431	0.8465819	0.4801017	0.5534963	0.9976992	0.7515567	0.9077426	0.9238242	0.2604048	0.6939246	1.0956259	0.9908418	0.9228064	0.9522850	0.8595861	0.8272483	0.8492471	0.5993470	1.0428691
0.9854119	0.2052439	1.0230958	0.9908764	0.0008420	0.6526029	0.8721490	0.8468776	0.7677915	1.0148319	0.5504500	0.9835750	0.8206268	0.9928825	0.9321111	0.3064231	0.9724229	0.0243017	0.9705429	0.9997199	0.6294254	0.9855940	0.1167220	0.7200417	0.7866672	0.6487604	1.0503822	1.0645623	0.9433831	0.2649072	1.0388900	0.9194231	0.9619173	0.5797681	0.8071686	1.0976847	0.4927119	0.9997556	0.9323300	0.1925163	0.6545661	0.9798491	1.0115995	1.0705301	1.0095907	0.9045811	0.9877238	0.7946628	0.7402404	0.9829404
1.0522384	0.1225734	1.0690582	0.9547016	0.1700050	0.6335064	0.9260814	0.7764683	0.7312033	1.0630476	0.5073763	1.0015365	0.8259676	0.9867440	1.0693645	0.2673943	0.8340525	0.0725742	0.9908667	1.0384729	0.5897330	0.9945664	0.9672129	0.5559050	0.8041079	0.5654231	1.0061566	0.9514101	0.9911851	0.3334829	0.9723393	0.9426261	1.0401260	0.5579389	0.6734941	0.9205296	0.4791447	0.9589503	1.0068114	0.2078400	0.5544986	0.9929140	1.0043493	0.9494611	0.8482409	0.9102121	1.0298744	0.8499577	0.7858886	0.9763458
0.9394067	0.3026364	0.7652894	0.8706464	0.4987966	0.6359943	0.7553179	0.6970184	0.7020464	0.9989240	0.5387945	0.9413380	1.0291583	0.9901905	1.0103804	0.3981090	0.7862240	0.1228599	1.0388225	1.0599761	0.4820034	0.9761483	0.9718994	0.7195488	0.7702202	0.5418226	1.0517040	0.8768147	0.9335127	0.4755039	1.0029055	0.9573325	0.9009105	0.5084889	0.4532128	1.0514778	0.4211168	0.8971742	0.9457222	0.3517293	0.5870044	1.0661478	0.9733973	0.9718534	0.8225813	0.8032801	0.9990969	0.6782992	0.6498871	0.9842763
0.8931004	0.1160123	1.0066977	1.0670619	0.7472550	0.7135565	0.9726400	0.8040976	0.7523199	0.6655700	0.6323936	1.0133543	0.9609571	0.9708293	1.1218214	0.2704026	0.8106876	0.0189858	0.9963243	1.0333882	0.7474258	0.9665712	1.0426112	0.5718640	0.8151854	0.5892847	0.9857594	0.9365610	0.9720117	0.2246401	0.9982190	0.9431314	0.9503111	0.5420838	0.6750165	0.9752602	0.5869983	0.9867108	0.9808354	0.1132975	0.6501414	0.9809250	1.0314124	0.9787812	0.9384826	0.9527308	0.9490609	0.8488563	0.7247136	1.0364345
0.9570804	0.0680352	0.9092653	0.9202184	0.4811503	0.7159802	0.8111959	0.7885098	0.6262942	0.6502305	0.5069445	0.9798963	0.1299362	1.0518919	0.9207147	0.3709464	0.9153969	0.0328657	0.9244775	1.0627157	0.6224898	1.0457318	0.9903723	0.6834456	0.7743074	0.6685478	1.0059968	0.9193113	0.9467347	0.2627997	0.8995925	0.9704824	0.9071565	0.5451281	0.6290783	0.9910247	0.5899578	0.9640105	0.9723254	0.2398785	0.6947056	1.0115726	1.0244880	0.8910906	0.9521694	0.9047407	0.8739626	0.6790114	0.6966550	1.0127386
1.0406574	0.4645056	0.8079078	1.0653083	0.6163933	0.6088566	0.6927843	0.5922448	0.9016291	0.7191408	0.4573565	1.0631082	0.7990329	0.9241204	1.0327050	0.2952053	0.9413022	0.1129430	0.8875408	1.0589172	0.4833922	0.9241303	0.9812486	0.5075778	0.7284889	0.4847493	1.0223461	0.9825210	0.9922802	0.5763524	0.8243412	1.0425709	0.8383252	0.3929267	0.6764850	0.9665135	0.6170132	0.8027335	1.0019343	0.4145818	0.4223573	1.0420104	0.9809514	0.9507018	0.7993183	1.0136611	0.9808077	0.5506915	0.7276359	0.9526039
0.5353474	0.6228516	0.7632679	0.9789077	0.7344086	0.5262840	0.8248987	0.7599155	0.7085516	0.8643596	0.4830962	1.0114741	0.6759584	0.9501811	0.9373721	0.4787810	0.6947301	0.1315592	0.9386829	0.9605289	0.4981749	0.9043119	0.9010856	0.3865609	0.7431128	0.4634678	0.9180932	1.0377772	0.9944829	0.6638307	0.9209885	0.9290815	0.7594803	0.3984847	0.4135498	0.9632820	0.6296987	0.8018761	0.9735578	0.4695689	0.3611834	0.8703200	1.0222553	0.9720710	0.6861373	0.7589622	1.0414240	0.4131715	0.5739535	1.0661692
0.9549640	0.2151765	0.8264852	0.9171501	0.3721265	0.6055998	0.8946027	0.8394237	0.6914326	1.1029814	0.6355490	0.8983491	1.0169866	0.9981842	1.0280947	0.3723344	0.8071424	0.0970724	1.0151254	0.9298519	0.7555871	0.9522057	0.9696442	0.5349810	0.8383154	0.5873684	1.0010958	0.9191992	1.0584448	0.3885486	0.9447278	1.0409345	0.7879949	0.4740158	0.5272336	1.0808838	0.4241870	1.0040163	0.8899442	0.2456728	0.6854927	0.9300629	0.9651124	1.0186532	0.8290935	0.7693036	1.0624454	0.5871538	0.6327136	0.9660189
1.0056641	0.1957875	1.0355869	0.9003597	0.5833639	0.6546968	0.9052369	0.7372789	0.6543210	1.0635965	0.5602565	0.9207656	0.4271006	0.9934200	0.9360546	0.2561472	0.7830284	0.0907564	0.8998238	1.1176878	0.7246127	0.9798966	1.0129066	0.5797805	0.7691596	0.6361229	0.9936687	0.8614973	0.9636844	0.2965537	0.8793410	0.9812885	0.9707714	0.4894461	0.6328258	0.9550349	0.4449719	0.9777493	0.8585865	0.2158060	0.5810566	0.9227272	1.0732457	0.9476425	0.9121984	0.8827580	0.8464644	0.9203825	0.7075572	0.8937722
0.5794186	0.1164492	0.9299248	0.8866981	0.3734165	0.7169033	0.7958343	0.8968694	0.8303655	1.0274090	0.6362002	0.9211004	0.7750587	1.0161494	0.9649505	0.2234843	0.9592711	0.0643738	0.9042847	0.9471522	0.7242157	0.9845873	0.9639298	0.7150526	0.7735847	0.5322793	0.9019511	0.9285688	0.9475751	0.2866558	1.0460503	1.0029295	0.9111885	0.5698788	0.9387001	0.9672990	0.4051013	0.8844835	1.0184976	0.1246575	0.7342434	0.9560309	0.9924920	1.0278412	0.9842418	0.8168123	0.9129709	0.7701127	0.7917489	1.0486294
0.8512152	0.1452635	0.9906853	0.9822691	0.7049190	0.7264124	0.9182594	0.7198062	0.7757373	1.0897713	0.4862071	0.9962430	0.6235577	1.0879417	0.9251352	0.2513380	0.8272293	0.0225950	0.8991448	0.9798246	0.6118563	1.0131719	0.9567494	0.4998253	0.8840191	0.7318027	0.9457861	0.9218845	1.0339391	0.1349714	0.9336738	0.9957907	0.9166328	0.6271923	0.6120879	1.0046959	0.4103145	0.9451018	1.0661016	0.1658928	0.7961160	0.9387579	0.9840548	0.9482006	0.9350229	0.8939737	0.9603905	0.7552068	0.7502414	1.0151046
1.0505728	0.1175902	1.0367427	0.9018307	0.4483252	0.6951891	0.8217302	0.9099915	0.7817495	0.9354513	0.4921412	0.9621212	0.8588635	0.9991640	1.0073285	0.3343762	0.8821526	0.0232534	1.0244901	1.0487031	0.5136584	1.0411101	1.0026735	0.5341085	0.7662147	0.5817438	1.0181138	0.9306325	0.9384359	0.3285020	1.0082883	0.9691570	0.9671867	0.5520470	0.5956051	0.9787997	0.3565969	0.9446669	0.9223955	0.1832927	0.7129935	1.0537680	1.0248516	0.9567205	0.9352859	0.9548271	0.9521771	0.6679262	0.7215532	1.0078465
0.9536186	0.2651275	0.8472847	0.9706019	0.1567285	0.6378545	0.9335102	0.8186673	0.7083246	1.0203453	0.5522511	0.9567381	0.5664725	1.0044336	1.0162407	0.2963812	0.7428696	0.0245731	1.0003166	0.9617774	0.5316361	1.0059528	0.8838579	0.5180641	0.7022871	0.6947390	0.9533108	0.9746977	0.9610974	0.4592740	0.9998156	0.9619399	0.9671575	0.6435645	0.5783776	1.0522743	0.5212395	1.0224569	1.0227010	0.2753018	0.5891604	1.0003503	1.0310675	0.9886737	0.7875151	0.8010805	0.9946072	0.5420177	0.6491480	1.0087455
0.9346525	0.1358736	0.9343311	0.9465066	0.1829177	0.8253935	0.8084743	0.9597218	0.7845237	0.9700497	0.4933975	1.0796529	0.6047933	0.9368855	1.0218666	0.1124738	0.8087339	0.0159100	0.8962831	1.0020099	0.7128844	1.0262930	0.9097101	0.5820397	0.8726631	0.7121251	0.9824612	0.9788400	1.0460117	0.2468393	0.9588731	0.9857294	0.8829079	0.6077861	0.8015992	1.0822390	0.5815050	0.9530566	0.9321421	0.1852470	0.5822804	0.9410560	0.9401794	0.9810239	0.9401113	0.8308279	0.8856657	0.7881378	0.8747920	1.0291711
0.9803670	0.1131367	1.0296242	0.9966581	0.9814505	0.8022206	0.8777028	0.8039041	0.6854483	1.0434940	0.5206280	0.9856591	0.7424765	1.0170680	1.0983854	0.3524012	0.9192010	0.0456447	1.0432681	0.9578720	0.6049905	0.9568296	1.1115479	0.7763488	0.8175597	0.5267614	0.9215975	1.0034871	1.0176782	0.4230781	1.0105190	0.9537150	0.9476713	0.5114177	0.6048893	0.9821173	0.4380155	1.0072654	1.0788890	0.2105666	0.7261616	0.9008270	1.0311924	0.9622822	0.8659417	0.8507209	0.8923077	0.8695548	0.7708739	1.0008943
1.0679581	0.1667820	0.9913380	0.9098433	0.5595338	0.6873063	0.8828687	0.8613046	0.8245157	1.0008079	0.5749173	0.9122234	0.4624816	0.9933395	1.0348206	0.2963157	0.8661841	0.0911132	0.9752961	0.9846489	0.6277427	0.9765352	0.9856682	0.5168732	0.7746037	0.5259684	0.9942547	1.0363781	1.0541136	0.3397992	0.9881019	1.0591265	0.9694469	0.5516808	0.6389224	0.9762461	0.4958568	0.9757648	1.0179385	0.0812712	0.6717134	0.9851521	1.0354961	1.0112154	0.8305928	0.7698250	0.9124072	0.8316084	0.7485993	1.0519502
0.7531715	0.2625626	0.9009112	1.0941464	0.2945049	0.6860279	0.7855845	0.8538627	0.6753362	0.9909386	0.4944936	1.0101907	0.6997502	0.9816711	1.0228052	0.2188091	0.9838711	0.0928964	1.0508053	1.0020993	0.7095761	0.9748801	0.9287815	0.5478197	0.7191138	0.5321568	0.9904971	1.0103165	0.9903433	0.4066330	0.9980336	1.0865191	0.9628574	0.4304059	0.5833618	0.9878584	0.4786524	0.9125322	0.8687824	0.0546152	0.5081253	0.9087845	1.0412667	1.0943473	0.9904637	0.9070884	1.0561649	0.6850764	0.6614689	1.0289664
