pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.9835377	0.5429943	0.9616827	0.1984283	0.9401636	0.5076507	0.9681081	0.7120509	0.9593288	0.9514868	0.9376525	1.0385109	0.5836916	0.9411930	0.8208917	0.5860545	1.0482884	0.1688908	0.9678819	0.8543595	0.9552148	0.5256268	1.0425502	0.8074052	0.7300018	0.9158787	0.9807126	0.5295852	0.9443606	0.1318381	0.5602163	0.9953520	0.9557689	0.8295589	0.9288267	0.6694362	1.0171234	0.6057911	1.0140017	0.7108007	0.3536503	0.9735433	1.0737070	1.0177069	0.6950255	0.9588195	0.6137270	0.4001244	0.5219143	0.2672835
1.0288867	0.5189214	1.0417396	0.2232650	1.0543426	0.5967212	0.8677067	0.6660239	1.1217716	0.9781388	1.0905139	1.0373255	0.6650434	1.0377021	0.7938486	0.6927738	1.0315885	0.1471842	0.9770421	0.9726956	0.9070032	0.7099384	0.9020245	0.7618281	0.7697787	0.9378341	0.9483495	0.6306154	0.9313615	0.1303298	0.6205197	1.0144175	0.9239354	0.9320485	0.8065181	0.7809176	1.0110644	0.5762179	1.1250955	0.6502633	0.7941555	0.4666652	0.9790578	0.9684517	0.6668336	0.9875453	0.7525658	0.3838429	0.5910104	0.3311111
1.0320509	0.5333324	1.0390302	0.1672259	0.9240841	0.5330686	0.9195375	0.7416413	1.0364552	1.0030564	1.0324193	0.9334311	0.5485481	0.9526554	0.9019342	0.7903200	1.0237426	0.1762277	1.0861122	1.0709152	1.0143603	0.5848249	0.9528464	0.7470558	0.6273510	0.8811880	0.8948580	0.5593434	0.8522342	0.0878492	0.6324275	0.9389950	0.9204511	0.8490233	0.8017394	0.6450683	0.9642365	0.5377012	1.0007319	0.6127527	0.8149542	1.0582459	0.5653529	0.9430607	0.6165382	1.0637181	0.7172826	0.5030703	0.5536830	0.3262830
0.9904140	0.5317069	0.9620037	0.2280668	1.0836265	0.4940519	0.8792061	0.7865882	0.9656017	1.1373193	1.0636432	0.9731119	0.6486708	1.0297886	0.9228113	0.7284978	1.0870202	0.1496568	0.9907694	1.0688692	1.0242187	0.5729579	0.9186914	0.7824330	0.6997398	0.8752225	0.9454988	0.5305520	0.9103817	0.0822743	0.6866839	1.0132235	0.9687268	0.8962155	0.8020087	0.6772295	1.1235159	0.5221973	1.0029793	0.6128023	0.7204819	0.9770966	1.1009256	0.4917787	0.6807595	1.1319034	0.7923784	0.3618019	0.5835586	0.3428902
1.0514490	0.5527180	1.0476478	0.2031968	1.0800710	0.5736132	0.8640291	0.7813445	1.0570452	0.9414780	1.0492989	1.0120704	0.7490249	1.0078995	0.8093567	0.7476910	1.0386226	0.1225074	1.0139958	0.9459679	1.0221912	0.6021109	0.8763032	0.8523604	0.8273188	0.8377051	0.9679628	0.5457940	0.9045896	0.1297170	0.7287143	0.9130428	0.8495633	0.8875295	0.8910001	0.7910182	0.9595988	0.6290805	0.9912887	0.6077931	0.9320600	1.0292651	1.0833732	1.0344982	0.3803404	1.0850623	0.7402907	0.3554177	0.5160377	0.2711302
0.9910831	0.5137041	0.9753911	0.2262846	0.9875081	0.5751310	0.9154390	0.6785064	1.0242456	1.0125558	1.0687790	1.0963516	0.7502621	1.1091217	0.8438888	0.7150049	0.9546565	0.1503578	1.0478849	1.0148870	1.0135085	0.6132054	0.9228047	0.8329100	0.6749123	0.9531526	0.9604714	0.5988551	0.9705192	0.1073683	0.6057585	0.9253548	0.9422699	0.8754732	0.8380160	0.7813613	0.9948562	0.6805459	1.0285137	0.6979246	0.7540336	1.1231633	1.1880310	0.9223541	0.7391124	0.5322342	0.8042228	0.3634982	0.6189349	0.2762700
0.9963557	0.5490596	1.0389912	0.1976649	1.0426430	0.5358228	1.0128824	0.8049421	0.9366439	1.0295636	0.9577525	0.9046392	0.6161625	0.9961445	0.9219232	0.6679443	0.9215228	0.1752990	1.0035656	0.9972973	1.0779232	0.5766458	0.9504114	0.7539734	0.8170700	0.8911967	0.9903301	0.5282542	1.0025992	0.0949818	0.6724506	1.0062130	0.8999509	0.9491073	0.7931998	0.7367725	1.0350526	0.5943521	1.0834504	0.6330951	0.8412115	1.0256888	1.0568474	0.9262290	0.7692875	1.0708912	0.4240621	0.3571740	0.5342365	0.2727268
1.0291617	0.5928547	0.9162523	0.1692585	0.9515843	0.5428779	0.9426989	0.7806424	1.0401567	0.9004235	1.0410100	0.9732340	0.6013287	1.0768762	0.8091362	0.6802099	1.0114434	0.1939280	1.0023046	0.8691585	1.0529809	0.6030412	0.9317183	0.7835445	0.7128294	0.9123096	0.9259099	0.5784323	0.9746749	0.1033440	0.7361282	1.1099659	0.9811184	0.8421257	0.9081896	0.7659062	0.9541335	0.6098383	0.8717688	0.7216620	0.7907149	1.0137075	0.9877118	1.0918918	0.7821007	0.9254193	0.8125757	0.2262056	0.5317773	0.2865279
1.0610443	0.5060841	1.0592250	0.2073947	1.0257856	0.5367553	0.9901713	0.6575257	1.0561637	1.0733567	0.9597680	0.9567244	0.7710653	1.0251385	0.7110158	0.6437752	1.0054640	0.1881561	0.9284368	1.0103766	0.9574904	0.5222972	0.8799534	0.8094345	0.7921634	0.9391406	0.8712741	0.6311100	0.9923492	0.1124447	0.6411592	1.0457940	1.0159770	0.8506581	0.8546797	0.7270321	0.8911454	0.6090920	0.9736604	0.6154822	0.7706827	0.9946229	0.9952677	1.0279812	0.7452404	0.9994829	0.8447871	0.4161280	0.2802233	0.2379094
0.9587127	0.5716037	1.0480466	0.1954305	0.9972922	0.5714115	1.0194239	0.7183663	1.1145467	0.9663225	0.9157481	0.9139119	0.6855608	0.9849408	0.7823698	0.6459461	1.0564784	0.1191414	0.8706909	0.8817454	0.9309041	0.5682140	0.9893118	0.8233778	0.6963453	1.0167281	0.9590003	0.5964625	0.9575190	0.1119878	0.6243058	1.0047812	0.9258995	0.7986441	0.7900170	0.7970292	1.0254231	0.6207033	1.0245598	0.6248537	0.8176692	1.0346988	1.1221061	0.9569683	0.7390097	1.0759198	0.7794861	0.3340833	0.5289674	0.1510704
